Date,Voltage,Current,Power,Kitchen energy,Laundry energy,Heating energy,Other energy
2009-09-23,240.74660416666666,4.824722222222222,1.1365347222222222,2085.0,978.0,12884.0,11329.833333333334
2009-09-24,240.38723611111112,4.234999999999999,0.9904569444444444,1051.0,621.0,10374.0,11724.966666666667
2009-09-25,241.42292361111112,3.4836111111111108,0.8062611111111112,0.0,594.0,9694.0,9062.266666666666
2009-09-26,241.17850694444445,4.585277777777778,1.0807319444444443,1943.0,571.0,14581.0,8842.566666666668
2009-09-27,241.22180555555556,4.200555555555556,0.9794944444444444,1817.0,4571.0,8554.0,8565.866666666667
2009-09-28,241.72634027777778,3.795416666666666,0.9024,0.0,603.0,10797.0,10257.6
2009-09-29,240.8973472222222,3.3938888888888887,0.7961097222222222,1031.0,603.0,7322.0,10150.633333333333
2009-09-30,240.75700278164118,5.232545201668985,1.232778859527121,970.0,8080.0,9196.0,11299.6
2009-10-01,241.52952083333335,3.7866666666666666,0.893925,950.0,602.0,9433.0,10469.2
2009-10-02,240.75888194444443,3.386111111111111,0.8004638888888889,0.0,570.0,10142.0,8499.133333333333
2009-10-03,240.63635416666665,5.050416666666667,1.1921805555555556,3644.0,920.0,14480.0,9568.333333333334
2009-10-04,240.6988611111111,4.815138888888889,1.1257680555555556,3189.0,3499.0,8980.0,11350.433333333332
2009-10-05,241.22052083333332,3.698611111111111,0.8857791666666667,984.0,542.0,7983.0,11749.7
2009-10-06,241.18004861111112,4.170972222222222,0.9919777777777778,1.0,543.0,8806.0,14457.466666666667
2009-10-07,241.2119583333333,5.339027777777778,1.2651625,734.0,4334.0,9908.0,15387.9
2009-10-08,241.06977777777777,4.583888888888889,1.0952541666666666,2091.0,619.0,11568.0,12008.1
2009-10-09,240.81015277777777,3.953611111111111,0.9387930555555556,0.0,559.0,10718.0,11254.033333333333
2009-10-10,239.76139583333332,5.927222222222222,1.3977472222222223,4510.0,570.0,14811.0,13654.933333333332
2009-10-11,240.64904794996525,5.746907574704656,1.3469659485753998,4111.0,6454.0,8648.0,13091.733333333334
2009-10-12,240.22382638888888,3.968611111111111,0.938613888888889,997.0,515.0,9420.0,11594.733333333334
2009-10-13,240.24728472222225,4.249722222222222,1.0063194444444443,983.0,530.0,9530.0,13108.666666666666
2009-10-14,239.7594652777778,5.004583333333334,1.18835,2001.0,3131.0,10013.0,13375.4
2009-10-15,241.12213194444445,4.324305555555555,1.0347055555555555,1629.0,463.0,9641.0,13099.933333333332
2009-10-16,240.24599999999998,4.415138888888889,1.053375,0.0,482.0,11136.0,13663.0
2009-10-17,238.8905625,8.045555555555556,1.9042222222222223,5490.0,4364.0,18326.0,17521.333333333332
2009-10-18,240.7508402777778,4.500555555555556,1.0806694444444445,712.0,499.0,11144.0,13581.066666666668
2009-10-19,242.26024305555555,3.9530555555555553,0.9507694444444444,1104.0,457.0,8227.0,13030.466666666667
2009-10-20,242.52750694444444,4.975,1.1963944444444445,760.0,450.0,11005.0,16498.466666666667
2009-10-21,242.30701388888886,5.713333333333334,1.3677125,2031.0,5916.0,8569.0,16309.1
2009-10-22,242.4139583333333,4.042361111111111,0.9720208333333333,0.0,492.0,11074.0,11762.5
2009-10-23,241.09628472222224,5.144861111111111,1.2204513888888888,3180.0,495.0,11696.0,13919.833333333334
2009-10-24,239.8931875,7.658472222222223,1.815561111111111,6202.0,518.0,15941.0,20912.466666666667
2009-10-25,239.92554861111108,7.070277777777778,1.6712055555555556,3010.0,6181.0,13691.0,17226.933333333334
2009-10-26,241.53043055555557,3.2391666666666663,0.7724611111111112,475.0,468.0,5788.0,11808.066666666668
2009-10-27,241.2427638888889,3.27,0.775525,579.0,449.0,8367.0,9217.6
2009-10-28,241.40815277777776,3.6894444444444447,0.8810472222222223,1044.0,463.0,9318.0,10320.133333333333
2009-10-29,240.3468611111111,5.853333333333333,1.3760000000000001,765.0,4125.0,5677.0,22457.0
2009-10-30,241.48033333333333,4.352083333333334,1.0370541666666666,1779.0,2005.0,8828.0,12277.3
2009-10-31,240.51906250000002,5.452638888888889,1.3027375,1773.0,2514.0,14637.0,12341.7
2009-11-01,240.92416666666665,5.388333333333334,1.2799777777777777,1970.0,470.0,12215.0,16064.466666666667
2009-11-02,241.28460416666667,4.4006944444444445,1.0446013888888888,1881.0,471.0,7490.0,15228.433333333332
2009-11-03,241.14193055555555,6.631805555555555,1.5740888888888889,2009.0,3951.0,9025.0,22793.133333333335
2009-11-04,242.07813194444446,5.230833333333333,1.25125,1075.0,4008.0,12246.0,12701.0
2009-11-05,241.6652777777778,4.538611111111111,1.0836569444444444,1105.0,532.0,9868.0,14502.766666666666
2009-11-06,242.56815972222225,4.030972222222222,0.9655902777777778,0.0,442.0,11326.0,11406.166666666666
2009-11-07,241.87858333333332,4.510416666666667,1.0813722222222222,2187.0,408.0,10014.0,13343.933333333332
2009-11-08,243.25039583333333,7.242777777777778,1.7416680555555555,4941.0,2075.0,14871.0,19913.033333333333
2009-11-09,243.5773592772759,4.093954134815844,0.9762001389854065,1125.0,430.0,7621.0,14236.533333333333
2009-11-10,242.50097916666664,4.648194444444444,1.1154055555555555,1118.0,432.0,11788.0,13431.733333333334
2009-11-11,242.37135416666666,5.974722222222223,1.417,2338.0,5105.0,11214.0,15351.0
2009-11-12,242.2066736111111,4.253333333333334,1.0160180555555556,1486.0,429.0,9403.0,13066.433333333332
2009-11-13,241.23570833333332,4.456388888888889,1.0645319444444443,1856.0,407.0,9178.0,14107.766666666666
2009-11-14,240.22240277777777,7.4534722222222225,1.7780944444444446,4169.0,2411.0,18868.0,17226.266666666666
2009-11-15,240.32536805555557,5.778472222222222,1.366186111111111,991.0,5278.0,9446.0,17073.466666666667
2009-11-16,241.884875,4.403194444444445,1.0517138888888888,2021.0,545.0,9354.0,13321.133333333333
2009-11-17,242.66059722222224,4.913472222222222,1.186315277777778,0.0,453.0,11616.0,16402.566666666666
2009-11-18,241.29666666666668,7.685833333333334,1.8327597222222223,6012.0,7655.0,13787.0,16532.233333333334
2009-11-19,242.97506944444442,4.251111111111111,1.0242,0.0,481.0,10936.0,13163.8
2009-11-20,241.58236805555555,5.692222222222222,1.3618166666666667,843.0,407.0,12816.0,18617.6
2009-11-21,240.62086805555555,7.281111111111111,1.733927777777778,5694.0,1997.0,12553.0,21370.266666666666
2009-11-22,241.0777013888889,7.193194444444445,1.7020666666666668,6774.0,411.0,16097.0,17567.6
2009-11-23,242.7427152777778,4.236666666666666,1.0216125,0.0,402.0,8230.0,15886.7
2009-11-24,241.9765277777778,6.179861111111111,1.4783722222222224,2491.0,4579.0,9086.0,19324.933333333334
2009-11-25,241.17878472222222,5.770277777777778,1.3750902777777778,745.0,5083.0,10596.0,16578.166666666668
2009-11-26,242.6434652777778,4.61125,1.110851388888889,2262.0,407.0,10069.0,13922.433333333332
2009-11-27,241.85881944444446,3.9611111111111112,0.9583513888888889,0.0,396.0,11599.0,11005.433333333332
2009-11-28,241.5964513888889,5.4061111111111115,1.2909375,3199.0,386.0,14350.0,13047.5
2009-11-29,243.30872222222223,4.776666666666666,1.1465013888888889,1073.0,3061.0,7828.0,15554.033333333333
2009-11-30,243.76430555555555,5.022361111111111,1.2119375000000001,1080.0,361.0,12039.0,15606.5
2009-12-01,242.63315277777778,5.078333333333333,1.2197069444444444,0.0,354.0,10821.0,18097.966666666667
2009-12-02,241.6693125,6.819722222222222,1.6289361111111111,1143.0,7052.0,12851.0,18048.466666666667
2009-12-03,243.28409722222221,4.293333333333333,1.0275611111111111,1039.0,402.0,9906.0,13314.466666666667
2009-12-04,243.38570138888886,4.985138888888889,1.1883986111111111,1158.0,352.0,9134.0,17877.566666666666
2009-12-05,241.29875694444445,6.922499999999999,1.6331680555555557,3822.0,351.0,13324.0,21699.033333333333
2009-12-06,241.26927083333334,6.983333333333333,1.651588888888889,2850.0,4175.0,12420.0,20193.133333333335
2009-12-07,242.54359722222225,5.065833333333334,1.2101652777777778,1132.0,358.0,10291.0,17262.966666666667
2009-12-08,243.73107638888888,5.790277777777778,1.3936694444444444,1108.0,350.0,15376.0,16614.066666666666
2009-12-09,242.40731944444443,5.2498611111111115,1.2516361111111112,2054.0,3355.0,7971.0,16659.266666666666
2009-12-10,241.78199582753825,5.968984700973574,1.4285716272600835,2823.0,349.0,15399.0,15667.1
2009-12-11,244.29111805555556,5.130833333333333,1.2392097222222223,1546.0,385.0,11251.0,16559.033333333333
2009-12-12,244.9389513888889,5.2612499999999995,1.2613750000000001,1087.0,4120.0,8198.0,16868.0
2009-12-13,244.4975972222222,6.164861111111111,1.4852874999999999,3984.0,417.0,13178.0,18067.9
2009-12-14,246.1488125,5.122222222222222,1.2464319444444445,1090.0,2280.0,10742.0,15802.366666666667
2009-12-15,246.04318055555555,5.514583333333333,1.3473027777777777,1111.0,392.0,14084.0,16748.266666666666
2009-12-16,247.21586805555555,3.993333333333333,0.9686625,1143.0,2943.0,8104.0,11057.9
2009-12-17,246.89413194444444,4.84125,1.1924875,0.0,308.0,14395.0,13916.7
2009-12-18,246.5948541666667,4.968333333333333,1.2116013888888888,1195.0,304.0,11466.0,16113.433333333332
2009-12-19,245.93454166666666,6.242916666666666,1.5307875,1165.0,2662.0,13681.0,19230.9
2009-12-20,247.43500694444444,3.2444444444444445,0.7945597222222222,1237.0,313.0,7795.0,9724.433333333332
2009-12-21,246.4092152777778,5.778333333333332,1.4131708333333333,3293.0,282.0,11473.0,18868.1
2009-12-22,245.73843749999997,5.365694444444444,1.3111263888888889,0.0,285.0,15829.0,15353.033333333333
2009-12-23,246.87896527777778,4.121388888888889,1.0105555555555557,1143.0,284.0,11205.0,11621.333333333334
2009-12-24,245.83511805555557,8.29361111111111,2.0179819444444442,5184.0,5575.0,15198.0,22474.566666666666
2009-12-25,243.58829861111113,6.127638888888888,1.4775333333333334,3371.0,3895.0,14288.0,13906.8
2009-12-26,242.46571527777778,6.30638888888889,1.5164013888888888,1186.0,4294.0,16047.0,14866.633333333333
2009-12-27,242.66604166666664,6.364722222222222,1.5246194444444443,4218.0,318.0,12450.0,19604.866666666665
2009-12-28,243.77761111111113,6.033333333333333,1.4542347222222223,2175.0,2063.0,14934.0,15729.633333333333
2009-12-29,243.18301388888887,5.912638888888889,1.4222000000000001,1260.0,346.0,10205.0,22321.8
2009-12-30,241.05222916666668,7.168472222222222,1.7021597222222222,5284.0,4539.0,12484.0,18544.833333333332
2009-12-31,240.95881944444446,6.401666666666666,1.536036111111111,0.0,387.0,19409.0,17068.866666666665
